BOM_ID,LOCATION_ID,PARENT_ID,ALT_GROUP,PREFERENCE,ELEM_IX,CHILD_ID,NEW_SUPPLY,GRADE,RATE,BATCH_SIZE,EFFECTIVE_START,EFFECTIVE_END,OBSOLETE
BOM_VirtualProduct_504-1397_B1,-,VirtualProduct_504-1397_B1,280-1243-40,100,1,280-1243-40,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1397_B1,-,VirtualProduct_504-1397_B1,280-1244-40,1,1,280-1244-40,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1397_B1,-,VirtualProduct_504-1397_B1,280-1243-35,1,1,280-1243-35,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1397_B1,-,VirtualProduct_504-1397_B1,280-1244-35,1,1,280-1244-35,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1397_A1,-,VirtualProduct_504-1397_A1,504-1354,1,1,504-1354,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1397_A1,-,VirtualProduct_504-1397_A1,504-1431,1,1,504-1431,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1397_A1,-,VirtualProduct_504-1397_A1,504-1694,100,1,504-1694,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1397_D1,-,VirtualProduct_504-1397_D1,280-0654,1,1,280-0654,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1397_D1,-,VirtualProduct_504-1397_D1,280-0654-CN,100,1,280-0654-CN,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1397_E1,-,VirtualProduct_504-1397_E1,310-0395,1,1,310-0395,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1397_E1,-,VirtualProduct_504-1397_E1,313-0010,100,1,313-0010,-,-,1,-,-,-,-
BOM_VirtualProduct_502-1600-XXX_D1,-,VirtualProduct_502-1600-XXX_D1,310-0369,1,1,310-0369,-,-,1,-,-,-,1
BOM_VirtualProduct_502-1600-XXX_B1,-,VirtualProduct_502-1600-XXX_B1,310-0321,1,1,310-0321,-,-,1,-,-,-,1
BOM_VirtualProduct_502-1600-XXX_B1,-,VirtualProduct_502-1600-XXX_B1,302-0006,100,1,302-0006,-,-,1,-,-,-,-
BOM_VirtualProduct_502-1600-XXX_D1,-,VirtualProduct_502-1600-XXX_D1,311-0183,100,1,311-0183,-,-,1,-,-,-,-
BOM_VirtualProduct_500-3426-001_A1,-,VirtualProduct_500-3426-001_A1,220-0230-001,100,1,220-0230-001,-,-,1,-,-,-,-
BOM_VirtualProduct_500-3426-001_A1,-,VirtualProduct_500-3426-001_A1,280-0845-001,1,1,280-0845-001,-,-,1,-,-,-,1
BOM_VirtualProduct_500-3426-003_A1,-,VirtualProduct_500-3426-003_A1,220-0230-003,100,1,220-0230-003,-,-,1,-,-,-,-
BOM_VirtualProduct_500-3426-003_A1,-,VirtualProduct_500-3426-003_A1,280-0845-003,1,1,280-0845-003,-,-,1,-,-,-,1
BOM_VirtualProduct_500-3426-005_A1,-,VirtualProduct_500-3426-005_A1,220-0230-005,100,1,220-0230-005,-,-,1,-,-,-,-
BOM_VirtualProduct_500-3426-005_A1,-,VirtualProduct_500-3426-005_A1,280-0845-005,1,1,280-0845-005,-,-,1,-,-,-,1
BOM_VirtualProduct_500-3432-003_A1,-,VirtualProduct_500-3432-003_A1,220-0230-003,100,1,220-0230-003,-,-,1,-,-,-,-
BOM_VirtualProduct_500-3432-003_A1,-,VirtualProduct_500-3432-003_A1,280-0845-003,1,1,280-0845-003,-,-,1,-,-,-,1
BOM_VirtualProduct_500-3830-010_A1,-,VirtualProduct_500-3830-010_A1,220-0230-010,100,1,220-0230-010,-,-,1,-,-,-,-
BOM_VirtualProduct_500-3830-010_A1,-,VirtualProduct_500-3830-010_A1,280-0845-010,1,1,280-0845-010,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1595_B1,-,VirtualProduct_504-1595_B1,280-1243-25,1,1,280-1243-25,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1243-25_A1,-,VirtualProduct_280-1243-25_A1,284-0089-20,100,1,284-0089-20,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1243-25_A1,-,VirtualProduct_280-1243-25_A1,286-0057-20,1,1,286-0057-20,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1243-25_B1,-,VirtualProduct_280-1243-25_B1,310-0284,1,1,310-0284,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1243-25_B1,-,VirtualProduct_280-1243-25_B1,341-0036,100,1,341-0036,-,-,1,-,-,-,-
BOM_VirtualProduct_502-3207_A1,-,VirtualProduct_502-3207_A1,260-0325,100,1,260-0325,-,-,1,-,-,-,-
BOM_VirtualProduct_260-0325_A1,-,VirtualProduct_260-0325_A1,280-1391,1,1,280-1391,-,-,1,-,-,-,-
BOM_VirtualProduct_260-0325_A1,-,VirtualProduct_260-0325_A1,280-2019-CD,100,1,280-2019-CD,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1638_T5,-,VirtualProduct_280-1638_T5,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1638_T5,-,VirtualProduct_280-1638_T5,280-0425,100,1,280-0425,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1638_T5,-,VirtualProduct_280-1638_T5,280-0765,1,1,280-0765,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1638_T5,-,VirtualProduct_280-1638_T5,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1638_T6,-,VirtualProduct_280-1638_T6,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1638_T6,-,VirtualProduct_280-1638_T6,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1638_T1,-,VirtualProduct_280-1638_T1,280-1093-27,1,1,280-1093-27,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1638_T1,-,VirtualProduct_280-1638_T1,280-1480-27,100,1,280-1480-27,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1638_T2,-,VirtualProduct_280-1638_T2,280-1093-29,1,1,280-1093-29,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1638_T2,-,VirtualProduct_280-1638_T2,280-1480-29,100,1,280-1480-29,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1638_T3,-,VirtualProduct_280-1638_T3,280-1093-31,1,1,280-1093-31,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1638_T3,-,VirtualProduct_280-1638_T3,280-1480-31,100,1,280-1480-31,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1638_T4,-,VirtualProduct_280-1638_T4,280-1093-33,1,1,280-1093-33,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1638_T4,-,VirtualProduct_280-1638_T4,280-1480-33,100,1,280-1480-33,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1638_T7,-,VirtualProduct_280-1638_T7,504-1728,1,1,504-1728,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1638_T7,-,VirtualProduct_280-1638_T7,504-1877,100,1,504-1877,-,-,1,-,-,-,-
BOM_VirtualProduct_260-0555_A1,-,VirtualProduct_260-0555_A1,280-1391,1,1,280-1391,-,-,1,-,-,-,-
BOM_VirtualProduct_260-0555_A1,-,VirtualProduct_260-0555_A1,280-2019-CD,100,1,280-2019-CD,-,-,1,-,-,-,-
BOM_VirtualProduct_280-2169_P1,-,VirtualProduct_280-2169_P1,504-1728,1,1,504-1728,-,-,1,-,-,-,-
BOM_VirtualProduct_280-2169_P1,-,VirtualProduct_280-2169_P1,504-1877,100,1,504-1877,-,-,1,-,-,-,-
BOM_VirtualProduct_280-2169_T1,-,VirtualProduct_280-2169_T1,280-1093-27,1,1,280-1093-27,-,-,1,-,-,-,-
BOM_VirtualProduct_280-2169_T1,-,VirtualProduct_280-2169_T1,280-1480-27,100,1,280-1480-27,-,-,1,-,-,-,-
BOM_VirtualProduct_280-2169_T2,-,VirtualProduct_280-2169_T2,280-1093-29,1,1,280-1093-29,-,-,1,-,-,-,-
BOM_VirtualProduct_280-2169_T2,-,VirtualProduct_280-2169_T2,280-1480-29,100,1,280-1480-29,-,-,1,-,-,-,-
BOM_VirtualProduct_280-2169_T3,-,VirtualProduct_280-2169_T3,280-1093-31,1,1,280-1093-31,-,-,1,-,-,-,-
BOM_VirtualProduct_280-2169_T3,-,VirtualProduct_280-2169_T3,280-1480-31,100,1,280-1480-31,-,-,1,-,-,-,-
BOM_VirtualProduct_280-2169_T4,-,VirtualProduct_280-2169_T4,280-1093-33,1,1,280-1093-33,-,-,1,-,-,-,-
BOM_VirtualProduct_280-2169_T4,-,VirtualProduct_280-2169_T4,280-1480-33,100,1,280-1480-33,-,-,1,-,-,-,-
BOM_F30,-,F30,500-6285,1,1,500-6285,-,-,1,-,-,-,-
BOM_F29,-,F29,500-6336,1,1,500-6336,-,-,1,-,-,-,-
BOM_F29,-,F29,500-6496,1,1,500-6496,-,-,1,-,-,-,-
BOM_F29,-,F29,500-6512,1,1,500-6512,-,-,1,-,-,-,-
BOM_F29,-,F29,500-6681,1,1,500-6681,-,-,1,-,-,-,-
BOM_F30,-,F30,500-7041,1,1,500-7041,-,-,1,-,-,-,-
BOM_TR-FC13T-N00@855,-,TR-FC13T-N00@855,500-6204,1,1,500-6204,-,-,1,-,-,-,-
BOM_TR-FC13T-N00@888,-,TR-FC13T-N00@888,500-6285,1,1,500-6285,-,-,1,-,-,-,-
BOM_TR-FC13T-NTC@898,-,TR-FC13T-NTC@898,500-5595,1,1,500-5595,-,-,1,-,-,-,-
BOM_TR-FC13T-N00@888,-,TR-FC13T-N00@888,500-5550,1,1,500-5550,-,-,1,-,-,-,-
BOM_TR-FC13H-H00@888,-,TR-FC13H-H00@888,500-4956,1,1,500-4956,-,-,1,-,-,-,-
BOM_TR-FC13H-H00@888,-,TR-FC13H-H00@888,500-7041,1,1,500-7041,-,-,1,-,-,-,-
BOM_TR-FC13T-N00-H3C@858,-,TR-FC13T-N00-H3C@858,500-5773,1,1,500-5773,-,-,1,-,-,-,-
BOM_TR-FC13T-NTD@898,-,TR-FC13T-NTD@898,500-5596,1,1,500-5596,-,-,1,-,-,-,-
BOM_TR-FC85S-N00-H3C@858,-,TR-FC85S-N00-H3C@858,500-5384,1,1,500-5384,-,-,1,-,-,-,-
BOM_TR-FC85S-N00@domestic_others,-,TR-FC85S-N00@domestic_others,500-4925,1,1,500-4925,-,-,1,-,-,-,-
BOM_TR-FC85S-N00@818,-,TR-FC85S-N00@818,500-4955,1,1,500-4955,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2795_A1,-,VirtualProduct_502-2795_A1,504-1973,100,1,504-1973,-,-,1,-,-,-,-
BOM_VirtualProduct_500-5988_A1,-,VirtualProduct_500-5988_A1,502-2502,1,1,502-2502,-,-,1,-,-,-,-
BOM_VirtualProduct_500-5988_A1,-,VirtualProduct_500-5988_A1,502-3060,100,1,502-3060,-,-,1,-,-,-,-
BOM_VirtualProduct_500-5988_A1,-,VirtualProduct_500-5988_A1,502-3061,1,1,502-3061,-,-,1,-,-,-,-
BOM_VirtualProduct_262-0054-CD_E1,-,VirtualProduct_262-0054-CD_E1,310-0395,1,1,310-0395,-,-,1,-,-,-,1
BOM_VirtualProduct_262-0054-CD_E1,-,VirtualProduct_262-0054-CD_E1,313-0010,100,1,313-0010,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2842_C1,-,VirtualProduct_502-2842_C1,300-0316,100,1,300-0316,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2842_D1,-,VirtualProduct_502-2842_D1,300-0317,100,1,300-0317,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2842_E1,-,VirtualProduct_502-2842_E1,310-0357,100,1,310-0357,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2933_A1,-,VirtualProduct_502-2933_A1,262-0016,1,1,262-0016,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2933_A1,-,VirtualProduct_502-2933_A1,262-0018,100,1,262-0018,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2933_C1,-,VirtualProduct_502-2933_C1,300-0316,100,1,300-0316,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2933_D1,-,VirtualProduct_502-2933_D1,300-0317,100,1,300-0317,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2933_E1,-,VirtualProduct_502-2933_E1,310-0357,100,1,310-0357,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2933_A1,-,VirtualProduct_502-2933_A1,504-1820,1,1,504-1820,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2933_A1,-,VirtualProduct_502-2933_A1,504-1821,1,1,504-1821,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2933_A1,-,VirtualProduct_502-2933_A1,504-1972,1,1,504-1972,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2933_A1,-,VirtualProduct_502-2933_A1,504-1973,1,1,504-1973,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1972_A1,-,VirtualProduct_504-1972_A1,504-1878,100,1,504-1878,-,-,1,-,-,-,-
BOM_VirtualProduct_262-0100-CD_A1,-,VirtualProduct_262-0100-CD_A1,504-1718,1,1,504-1718,-,-,1,-,-,-,-
BOM_VirtualProduct_262-0101-CD_A1,-,VirtualProduct_262-0101-CD_A1,504-1878,100,1,504-1878,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1718_C1,-,VirtualProduct_504-1718_C1,120-0253,1,1,120-0253,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1718_B1,-,VirtualProduct_504-1718_B1,120-0254,1,1,120-0254,-,-,1,-,-,-,1
